StreetName,rand1,nor1,uni1
Oxford,593922,1376196959.6242483,374683674.4911517
Fuller,289544,2014868516.7067096,535204533.27400655
Truax,854231,2032444872.121038,3403814160.69322
Holmberg,286788,1072039963.0231249,916914339.0176682
Loftsgordon,861586,778670540.1091747,598397884.2709349
Green Ridge,441956,1245672778.8347807,1066230472.8835101
Springs,929605,567754689.800066,1654613790.3181748
Prairie Rose,839567,1363039758.9560661,11148052546.565302
Helena,811675,633302609.5961192,8025791385.347632
Shasta,624564,1043615970.9635538,4691359430.104798
Maple Wood,154197,594342335.126858,1300373983.5544577
Ryan,315356,730078103.4726048,2181841075.08911
Northview,999052,234727071.67091888,1165449834.5582001
Mendota,385265,1011771448.8618324,1065651915.9382348
Jenna,896322,1793814959.3116732,662578867.4240372
Drewry,836169,666744030.887103,902466482.596584
Village Green,433606,978436390.642831,1040118851.4780704
Superior,674275,1513028363.1001618,462822526.46597236
Atwood,298805,1646111239.2146592,3184532451.305442
Sunbrook,153324,1940976955.4656363,2228259574.5038004
Barnett,572853,1667983617.995411,1286555830.821312
Toban,73029,897292596.2527837,124606849.56291823
Rigney,470712,333246000.97561955,2290040409.5028577
Summerview,19656,509562717.3571363,5955604422.764354
Dahle,975599,1334898145.923408,356970319.4834268
Autumn Leaf,233158,329656904.8881826,1010456781.3506955
Basil,963013,2040720573.388959,1404093128.308962
Barnett,419562,346264315.3793355,3774456727.4080353
Mockingbird,957753,1685776464.518637,859102822.2635211
Arrowood,694316,156899876.7671611,1352192917.828746
Iowa,824772,784606142.2262425,31600368.38564569
Utah,341207,640042470.4431777,663179074.903773
South,610787,1982858195.862117,908589028.2995389
Evergreen,304008,186878718.24263203,1888410958.8220997
Blackbird,198253,863272938.0610194,890500119.9065597
Delladonna,91866,1188135935.2494671,1856467071.778686
Acker,438024,1408881805.2580545,2256502402.4401584
Jenifer,359947,640805158.6992475,949826521.8907981
Stoughton,928929,1418789300.031699,2171237976.459229
Talisman,164984,2009494272.6486738,2410531519.195662
Magdeline,754217,905845057.7069687,889119021.2981725
Caliangt,186181,1603967494.1609933,5948441901.883803
Lakewood Gardens,59595,1520258688.4999297,929225177.3867716
Cardinal,35915,230131122.30194262,5371685483.560835
Anhalt,956379,676313483.1864946,4184887623.717331
Tennessee,211402,1812472719.876003,2098645838.3308754
Grayhawk,329622,1668658348.361061,378201527.4815382
Hazelcrest,158426,89842552.86464816,751266227.3669298
Stuart,779438,1264177906.074126,1613032749.068025
Ridgeway,353922,1012189092.8337469,2180116058.490861
Schmedeman,985553,171967586.65821308,3628942854.8413587
Waxwing,136156,334601629.5143538,244553047.83954754
Judy,577942,1401763972.4926727,263179302.12478873
Gulseth,961745,661985469.1393522,5988585544.266243
Eliot,796809,943237526.2074842,1178196111.6067393
Oak,590042,47326367.39071219,148133249.4082862
Derek,354080,1383266563.1259594,666753717.065484
Havey,428105,904437865.5018964,707982372.5471131
Monument,299527,1141064047.2616808,2922610371.209343
Hollow Ridge,743400,563967140.1107949,2643398011.119632
Goodland,666345,84484821.34221496,482261534.0887898
Anthes,559684,309684972.52658284,486159523.1862395
Dahle,949643,416079317.5468836,4518419903.804009
Dahle,765772,1517954627.8005238,1393546611.1713696
Pawling,958010,490539490.4968605,209068167.66505253
Mosinee,257783,359227920.5756345,3220402024.583185
Lien,879059,21553720.072992537,1274736668.003896
Blue Bill Park,64141,975045482.3271409,678346347.0362235
Meadow Ridge,251069,980759327.5323459,1525958096.8540163
Morningstar,738565,595390976.8718269,4119134448.88813
Aberg,310733,849516724.2652513,3593077436.3054776
Helena,990187,2021217962.2934992,2695713785.602131
Washington,701084,2142603559.3733442,330722230.52022696
Lakewood Gardens,693474,1015497082.9175328,2300144003.11565
Dawn,913502,1587816498.2549155,495464653.38369673
Fordem,734651,640124207.4992896,489668027.31217027
Lawn,75824,2140321987.3387053,1490301005.208485
Grayhawk,722763,9790875.5360301,2012911248.7555902
Charing Cross,894018,1873327853.0069413,283166769.1579195
Hintze,776387,1789907343.1359565,90739216.67377345
Menomonie,749993,1099385032.2806132,3138842512.1597567
Colorado,101867,692663562.6172603,1866996511.6291616
Fulton,622488,1648019934.4390006,1081196293.6402214
Dahle,868749,699060472.3937658,589380899.498021
Green Ridge,645679,223796632.27086908,658649366.0825957
Oxford,576289,1522927757.0150497,1760200269.9277165
Elka,702645,1364008137.8269558,2067378586.1931274
Golf,144118,499404295.64125896,1484827005.858776
Golf,588663,134353557.63874596,1169726774.2286139
Schiller,798197,1266052915.2550688,956809658.7614398
Fairview,517765,68780067.4639325,1513488052.118622
Rockefeller,773777,1478864734.2198079,1506807105.5266697
Continental,816156,613267171.8954223,1509079533.3087952
Oak,722497,1065185634.5547417,1113698180.6641483
Mayfield,971208,1627889048.5656812,388171576.1123064
Arizona,245468,1103721153.0048501,43078631.59910518
Armistice,567976,68197051.842549,2441511473.629843
Talisman,974325,2050165596.2347777,1968555633.6931524
Sullivan,523592,270486038.9486251,2647145237.6099124
Kensington,274791,629625288.1534336,514606184.9682592
Grover,167096,803683221.7289956,5300163812.721478
Golden Leaf,188826,1131866264.4283369,783412952.0867234
Lindbergh,71269,1306504743.8283412,1905277799.427905
Daystar,748318,1713550022.2652998,4556640629.924032
Talisman,386133,784091137.9769003,38316949.84898851
Butternut,815017,2130077206.9819238,4270757175.675678
Buena Vista,953074,707936704.9346495,589958703.3056822
Delaware,312941,14077736.510248762,1396585267.9763882
Cordelia,75516,1091943587.9162552,1480291510.812544
Nova,759667,93984532.8049954,2695623865.071079
American,324925,931403766.78777,247391543.7242417
Menomonie,277230,1927976550.4035752,732462312.387512
Hanover,389820,843771987.918644,112605257.12021567
4th,805692,528200013.04883605,6705933741.746799
Novick,293763,1884162419.3843114,8676187787.680592
Mockingbird,321512,1785711346.5607188,472855878.2811044
Dayton,878126,1733580774.1721637,1491491509.9392788
Cascade,678875,1668692780.8120925,282324847.45854354
Sherman,810281,1714850237.7986822,1146792773.8927555
Hansons,780509,914934065.2791954,2731724765.6950703
Kedzie,430160,1071687890.5822655,1259304141.8297887
Forest,586732,1987857072.6590393,1091976347.5730114
Myrtle,677754,1373302180.5588331,370347869.02843666
Stone Corner,540753,1234983479.362824,277480679.699296
Lakewood Gardens,491888,610198951.9622972,3607068716.602227
Atwood,60572,1476156787.8225873,984375904.2195816
Stone Corner,473794,1360700171.6368942,2855080547.1337285
Thierer,886963,107504054.8596268,5434331044.870528
Hazelcrest,276569,273017166.94856435,210882357.04336601
Debs,40968,529823290.18499446,1269508947.4000163
Debra,723261,1667494249.9903471,297152350.97754943
Knutson,761853,766788834.2192339,83323547.9211416
Birchwood,618452,1684828116.8942456,160263717.7215196
Acker,119656,1247294659.859397,787495824.7737886
Manufacturers,119972,608893754.1927994,152526667.68491054
Dakota,752689,820392012.7686796,3382259123.9990683
Parkside,222225,941153991.1078054,3472876024.495425
Kensington,497884,224166156.11427724,4833789364.171497
Hoepker,774091,1269903134.1203754,1743138626.1918738
Southridge,276446,1339545211.9638176,182858901.4487617
Westend,346798,377083687.165439,1556960650.5754108
Havey,373863,645916143.2523918,121132125.40250066
Gulseth,381329,778428261.300232,255676163.54316905
Anderson,724699,1293709760.312645,259162877.72711554
Grayhawk,861986,1924379441.471919,2037274294.7902553
Buena Vista,914012,637898114.223422,2938470681.0648174
Mallard,591458,941301206.8560894,1254257269.479608
Iowa,146354,1191447753.4355698,209561954.18536463
Armistice,162240,1085225933.306103,1800020868.9405086
Sachs,882703,716769392.0991058,589481683.9411645
Emmet,959694,1015435110.3518327,2846933906.1753297
Buhler,873646,548137167.0831722,2578638832.737562
Dunning,734176,1747599295.0006666,5078022181.647649
David,867368,1393186973.9267957,2054954823.7422857
Buell,570602,1548375967.6938026,11274716856.351637
Charing Cross,558626,1847691505.515325,443375132.05490774
Hazelcrest,616203,71111510.54405363,2677415014.5989566
Rusk,319336,1612561644.2553563,637963030.6815443
Continental,168960,11165779.444974622,376702359.25015557
Mcbride,838435,31030867.514632665,780193030.936679
Lerdahl,531145,1768365350.1824887,3567674200.7382045
Butterfield,956179,1459599421.4215264,2464241399.4342513
Independence,709584,746033575.8624651,1130706615.275385
Birchwood,129418,943836688.3141179,2403854266.9329786
Victoria,415029,731926497.5956728,440089940.85327846
Susan,925538,1874693511.8904326,193871414.95575997
Sutteridge,919289,1550839566.3235407,737538784.1993707
Bellgrove,625516,2012040686.7586727,2579171744.237172
Gateway,43694,1372602548.792933,1578424575.5716827
Forest,714518,349810357.3472666,2747564710.853184
Claremont,510410,1818284569.3210428,1645597453.9896102
Anderson,914804,1306415144.3897014,1426682296.5026667
Buena Vista,463514,1154080422.4538682,701935158.1282165
Oriole,914338,742954960.7549028,8769532836.732868
Bartillon,241003,451980836.9531238,5751672503.213043
Dwight,549619,2013883817.210053,621825870.2483282
Rutledge,790918,918099270.2240328,5599489874.366154
Northport,661948,868189103.0983615,893536279.5756838
Starling,537803,595159080.179465,854336972.734893
Kenwood,202604,344701495.8244333,4635211032.0701475
Holy Cross,84696,1078693461.1935737,3485493096.221937
Shasta,961673,1907606245.489244,362008229.85453457
Anzinger,426506,2098013850.7397907,758715637.0024865
Victoria,471712,1719331404.3427525,3699890976.219439
Miller,528746,668884826.3141402,1372266113.1979387
Green Ridge,170490,2068351450.5257812,1073971123.2866464
Porter,33628,1145162846.973754,2089745900.7507403
Lakewood,402727,699753729.8398246,185010654.32571465
Caliangt,635002,1989468460.9763467,3979487303.677094
Anniversary,379849,1153505240.599814,2259479562.2626805
Grover,215780,1687816661.7552218,1165597641.0054684
Maryland,567209,689902515.5757501,1329403441.2446294
Holy Cross,813185,1988077779.5908682,1024739645.7134434
Reindahl,844979,767029368.8606732,1019587008.3864313
Alpine,87303,2124134247.1911092,2717963178.269496
Golf Course,975811,937792137.8588051,1255382671.2919264
Victoria,58886,1193909514.209821,2109265692.617913
Golf View,1699,1541416088.8112335,5001578331.432527
Blaine,774000,452557343.6166153,2109101737.58729
Fuller,630713,1209099259.2549758,263746288.24433988
Manley,802264,1099264453.2588236,4589030069.310481
Thompson,656254,1828199646.412829,1974038504.0232375
Fordem,59518,1307602846.8129892,298111064.98994005
Walton,965869,1288702826.4872282,2351959913.286081
Shopko,347326,612171916.0407029,2480291442.593206
Wayridge,881123,881535005.5031991,1972290548.4183853
Straubel,387116,1324935879.164906,1471907332.9711866
Redwing,930075,320598833.0288981,3733277357.1634045
Donald,81615,1323840696.7170157,1183278448.1167202
Rusk,676777,2049571797.1675901,412207557.62705165
Becker,992717,1013176015.9060065,517016726.45264673
Becker,848741,585785548.4071368,8191722140.650807
Messerschmidt,908090,985913217.5446241,4715453963.907128
Schmedeman,894816,895961927.1867582,3846641226.431057
Carioca,753249,26591677.606906205,1729856669.5097814
Iowa,729944,904917566.6631219,820659628.8078364
Morning,641333,1860845541.4298627,1162096019.6347265
Burrows,187670,89233952.14009379,521118843.6417253
Transport,837499,1083559698.595724,980355295.3726587
Amoth,950255,1207911376.5086408,4171709312.536732
Erie,92391,83380568.93822129,6663982634.261741
Forest Run,474229,299698499.5881968,6825982648.512596
Cardinal,20401,640104157.2364396,2108633400.1830769
Helena,742476,1762523321.1770165,4516309471.536667
1st,615741,917006856.7803316,699370380.6656746
Loeprich,238891,1044956732.8562603,2688903728.812285
Melvin,612621,328283045.55815583,8310023670.105854
Roxbury,619796,232126521.82637116,6742357041.145902
Bluejay,143950,1915709873.5480075,3079787365.904305
Reinke,226178,1097953918.7338178,1762751918.7098312
Lukken,966870,1385230326.7803833,598648785.0551103
Rusk,231503,2072688352.4730263,5055485313.925489
Hooker,237357,1448483721.089785,1600015794.078118
Kedzie,407341,79054630.52890979,1090221481.8390465
Bashford,161071,1574516196.1505022,2440147404.156581
Erie,133133,1235854399.5534687,4939282899.390804
Myrtle,170727,1835630127.4195223,522303339.0423843
Upham,602321,479232946.57229334,1063776279.4257276
Redwing,923066,155924004.4991078,2960255773.5042915
Derek,37892,301476809.346617,3041720646.7045536
Loomis,901881,500674338.8042983,895076508.0499853
Morningstar,968275,1345622323.6351876,1054670846.1950397
Redwing,422088,1234663038.276893,6776030329.405047
Menomonie,328025,1288207049.63199,3481833732.597181
Nelson,304764,422873413.3165365,2169902219.2506723
Acker,163509,885387187.5025337,1060450224.4218448
Quincy,132232,706132184.9648811,1476338394.822379
Esker,825483,576903835.464574,613908532.8858107
Dunning,585133,99576733.71059017,363003137.74096453
Loomis,617452,1414197890.8772204,679134087.0584962
7th,705068,1409315149.1686819,365777896.6128576
Lakewood Gardens,542412,1871533608.7054293,3908657502.5553327
Lerdahl,299829,589216659.210433,44017096.30652886
Johnson,29120,1533770008.8382034,1422408919.2072453
Hayes,647989,343413406.4415104,1072904721.465993
Dryden,504659,1420105845.6723242,2615401522.751117
Acker,909338,1626618426.127159,4253593375.786025
Forster,126410,131919336.7214141,2935663242.018397
Katie,666733,829347813.1226742,1514953973.3238235
David,78586,668667551.9846154,4720238409.960391
Old Gate,554773,143703987.95793083,3637770272.645002
Anniversary,870946,74501516.81231672,2015265333.8790102
Derek,385094,1007406344.5769111,1298786871.3040988
Sommers,165148,1194166578.7631948,243900853.47691458
Hovde,311530,320563678.1994405,545817206.0446179
Oak Valley,873887,1318341651.6300602,1583674312.6305084
La Follette,870144,2084716006.316205,3628269977.8942637
Warner,598973,224462352.3203714,754341430.1310688
Hoffman,111436,26342368.009532228,1165287497.3240783
Manufacturers,575460,1047299759.3301626,400989078.4479251
Gulseth,531125,1779971276.7845383,644999642.7915621
Weeping Birch,421404,40698404.92798065,2426998070.5934544
Hoepker,804043,964998044.1016672,3840352837.4362855
Almo,206682,1682889223.563068,519639331.79609495
Hudson,552855,530933420.48739475,376250373.0838031
Twin Pines,484302,764942974.408587,7672778053.756629
Thompson,716302,2102307429.9481623,987076127.3037282
Grayhawk,941281,465423453.95596594,1259930056.2355125
Bobwhite,651327,161572708.8321765,384900968.99416494
Laurel,973948,945632418.0777882,463978352.8236769
Oak Valley,115078,2111329497.7663338,754610505.4952255
Sheridan,265896,637949910.5882535,4292031078.5777617
Oxford,479229,450874651.3318492,359800833.5400877
Bartelt,678884,944072685.7294755,168808267.0138622
Bunting,926352,196570330.03124276,1862378368.0163453
Cardinal,402529,1048660210.4618291,744257357.4244264
Center,558065,1391857483.8781374,500561446.5287564
